BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,WEAPON SLOT 4,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,CREW MEMBER 5 NAME,CREW MEMBER 5 SPECIES,CREW MEMBER 5 HEALTH,CREW MEMBER 5 PILOT SKILL,CREW MEMBER 5 ENGINE SKILL,CREW MEMBER 5 SHIELD SKILL,CREW MEMBER 5 WEAPON SKILL,CREW MEMBER 5 REPAIR SKILL,CREW MEMBER 5 COMBAT SKILL,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,CREW MEMBER 5 PILOTED EVASIONS,CREW MEMBER 5 JUMPS SURVIVED,CREW MEMBER 5 SKILLS MASTERED,CREW MEMBER 6 NAME,CREW MEMBER 6 SPECIES,CREW MEMBER 6 HEALTH,CREW MEMBER 6 PILOT SKILL,CREW MEMBER 6 ENGINE SKILL,CREW MEMBER 6 SHIELD SKILL,CREW MEMBER 6 WEAPON SKILL,CREW MEMBER 6 REPAIR SKILL,CREW MEMBER 6 COMBAT SKILL,CREW MEMBER 6 REPAIRS,CREW MEMBER 6 COMBAT KILLS,CREW MEMBER 6 PILOTED EVASIONS,CREW MEMBER 6 JUMPS SURVIVED,CREW MEMBER 6 SKILLS MASTERED,CREW MEMBER 7 NAME,CREW MEMBER 7 SPECIES,CREW MEMBER 7 HEALTH,CREW MEMBER 7 PILOT SKILL,CREW MEMBER 7 ENGINE SKILL,CREW MEMBER 7 SHIELD SKILL,CREW MEMBER 7 WEAPON SKILL,CREW MEMBER 7 REPAIR SKILL,CREW MEMBER 7 COMBAT SKILL,CREW MEMBER 7 REPAIRS,CREW MEMBER 7 COMBAT KILLS,CREW MEMBER 7 PILOTED EVASIONS,CREW MEMBER 7 JUMPS SURVIVED,CREW MEMBER 7 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP WEAPON SLOT 3,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,ENEMY CREW MEMBER 4 NAME,ENEMY CREW MEMBER 4 SPECIES,ENEMY CREW MEMBER 4 HEALTH,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,ENEMY CREW MEMBER 5 NAME,ENEMY CREW MEMBER 5 SPECIES,ENEMY CREW MEMBER 5 HEALTH,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,ENEMY CREW MEMBER 6 NAME,ENEMY CREW MEMBER 6 SPECIES,ENEMY CREW MEMBER 6 HEALTH,CREW MEMBER 6 REPAIRS,CREW MEMBER 6 COMBAT KILLS,ENEMY CREW MEMBER 7 NAME,ENEMY CREW MEMBER 7 SPECIES,ENEMY CREW MEMBER 7 HEALTH,CREW MEMBER 7 REPAIRS,CREW MEMBER 7 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
71,6,HOSTILE,Rebel Controlled Sector,58%,32,1211,7,3842,"Asteroid Field","The ship explodes, leaving behind a substantial collection of useful scrap material.","",60,21,15,10,30,6,100,15,4,2,0,3,3,0,2,1,0,8,7,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,0,0,DEFENSE 1,,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,5,8,5,64,72,2,Enzo Martin,Slug,59,0,30,0,0,10,3,10,3,0,72,2,Craig Dolan,Zoltan,54,0,0,0,118,1,2,1,2,0,27,0,Ma Fan,Human,61,0,0,61,0,4,3,4,3,0,23,0,Ken,Human,100,0,0,0,0,16,10,0,3,0,3,0,Narthollis,Mantis,100,0,15,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,
72,6,HOSTILE,Rebel Controlled Sector,68%,33,1268,7,3972,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",117,21,14,11,32,6,100,15,4,4,0,3,3,0,2,1,0,8,7,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,0,0,DEFENSE 1,,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,5,8,5,64,73,2,Enzo Martin,Slug,84,0,30,0,0,10,3,10,3,0,73,2,Craig Dolan,Zoltan,70,0,0,0,125,1,2,1,2,0,28,0,Ma Fan,Human,86,0,0,61,0,4,3,4,3,0,24,0,Ken,Human,100,0,0,0,0,16,10,0,3,0,4,0,Narthollis,Mantis,100,0,15,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,
73,6,HOSTILE,Rebel Controlled Sector,73%,33,1268,7,3987,"","You feel naked without functioning sensors. You half expect a Rebel ship to appear from behind a cloud at any moment, but none come.","",87,21,13,11,32,6,100,16,4,4,0,3,3,0,2,1,0,8,7,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,0,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,5,8,5,64,74,2,Enzo Martin,Slug,100,0,30,0,0,10,3,10,3,0,74,2,Craig Dolan,Zoltan,70,0,0,0,125,1,2,1,2,0,29,0,Ma Fan,Human,100,0,0,61,0,4,3,4,3,0,25,0,Ken,Human,100,0,0,0,0,16,10,0,3,0,5,0,Narthollis,Mantis,100,0,15,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,
74,6,HOSTILE,Rebel Controlled Sector,78%,33,1268,7,4002,"","You arrive and the ship you were escorting jumps in behind you. Thanks for the help. We work at a nearby fusion power plant, we could try to improve your reactor's output as a form of compensation.","",87,21,12,11,32,6,100,17,4,4,0,3,3,0,2,1,0,8,7,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,0,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,5,8,5,64,75,2,Enzo Martin,Slug,100,0,30,0,0,10,3,10,3,0,75,2,Craig Dolan,Zoltan,70,0,0,0,125,1,2,1,2,0,30,0,Ma Fan,Human,100,0,0,61,0,4,3,4,3,0,26,0,Ken,Human,100,0,0,0,0,16,10,0,3,0,6,0,Narthollis,Mantis,100,0,15,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,
75,6,HOSTILE,Rebel Controlled Sector,88%,33,1268,7,4017,"","","",87,21,11,11,32,6,100,17,4,4,0,3,3,0,2,1,0,8,7,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,0,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,5,8,5,64,76,2,Enzo Martin,Slug,100,0,30,0,0,10,3,10,3,0,76,2,Craig Dolan,Zoltan,70,0,0,0,125,1,2,1,2,0,31,0,Ma Fan,Human,100,0,0,61,0,4,3,4,3,0,27,0,Ken,Human,100,0,0,0,0,16,10,0,3,0,7,0,Narthollis,Mantis,100,0,15,0,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,
76,7,HOSTILE,Rock Homeworlds,0%,33,1268,7,4032,"","The Rock people are a powerful and proud race. It is not unheard of to have a peaceful journey through their lands, but don't count on it.","",87,21,10,11,32,6,100,17,4,4,0,3,3,0,2,1,0,8,7,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,0,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,5,8,5,64,77,2,Enzo Martin,Slug,100,0,30,0,0,10,3,10,3,0,77,2,Craig Dolan,Zoltan,70,0,0,0,125,1,2,1,2,0,32,0,Ma Fan,Human,100,0,0,61,0,4,3,4,3,0,28,0,Ken,Human,100,0,0,0,0,16,10,0,3,0,8,0,Narthollis,Mantis,100,0,15,0,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,
77,7,HOSTILE,Rock Homeworlds,0%,34,1333,7,4175,"Asteroid Field","The ship explodes, leaving behind a substantial collection of useful scrap material.","",152,21,9,12,34,6,100,17,4,4,0,3,3,0,2,1,0,8,7,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,0,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,5,8,5,65,78,2,Enzo Martin,Slug,100,0,30,0,0,10,3,10,3,0,78,2,Craig Dolan,Zoltan,70,0,0,0,130,1,2,1,2,0,33,1,Ma Fan,Human,100,0,0,65,0,4,3,4,3,0,29,0,Ken,Human,100,0,0,0,0,16,10,0,3,0,9,0,Narthollis,Mantis,100,0,15,0,0,0,0,0,0,0,7,0,,,,,,,,,,,,,,,
78,7,HOSTILE,Rock Homeworlds,0%,34,1333,7,4190,"","You receive a message meant to degrade you as aliens. You half expect an attack but it seems to have come from a small civilian shuttle.","",152,21,8,12,34,6,100,17,4,4,0,3,3,0,2,1,0,8,7,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,0,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,5,8,5,65,79,2,Enzo Martin,Slug,100,0,30,0,0,10,3,10,3,0,79,2,Craig Dolan,Zoltan,70,0,0,0,130,1,2,1,2,0,34,1,Ma Fan,Human,100,0,0,65,0,4,3,4,3,0,30,0,Ken,Human,100,0,0,0,0,16,10,0,3,0,10,0,Narthollis,Mantis,100,0,15,0,0,0,0,0,0,0,8,0,,,,,,,,,,,,,,,
79,7,HOSTILE,Rock Homeworlds,0%,35,1379,7,4304,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",68,21,7,12,35,6,82,18,6,6,0,3,3,0,2,1,0,8,4,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,2,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,5,8,5,68,80,2,Enzo Martin,Slug,100,0,30,0,0,10,3,10,3,0,80,2,Craig Dolan,Zoltan,70,0,0,0,130,1,2,1,2,0,35,1,Ma Fan,Human,100,0,0,65,0,4,3,4,3,0,31,0,Ken,Human,0,0,0,0,0,16,10,0,3,0,11,0,Narthollis,Mantis,0,0,15,0,0,0,0,0,0,0,9,0,,,,,,,,,,,,,,,
80,7,HOSTILE,Rock Homeworlds,8%,35,1379,7,4319,"","No one bothers your ship as you float among numerous space stations and mining platforms. The Rock certainly run efficient operations.","",38,20,6,12,35,6,68,19,6,6,0,3,3,0,2,1,0,8,4,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,0,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,5,8,5,68,81,2,Enzo Martin,Slug,100,0,30,0,0,10,3,10,3,0,81,2,Craig Dolan,Zoltan,70,0,0,0,130,1,2,1,2,0,36,1,Ma Fan,Human,100,0,0,65,0,4,3,4,3,0,32,0,Ken,Human,100,0,0,0,0,13,9,0,3,0,12,0,Narthollis,Mantis,100,0,12,0,0,0,0,0,0,0,10,0,,,,,,,,,,,,,,,
81,7,HOSTILE,Rock Homeworlds,18%,36,1443,7,4460,"Asteroid Field","The ship explodes, leaving behind a substantial collection of useful scrap material.","",102,20,6,12,35,6,67,19,6,4,0,3,1,0,2,1,0,8,7,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,2,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,84,30,0,0,1,8,5,8,5,70,82,2,Enzo Martin,Slug,77,0,30,0,0,10,3,10,3,0,82,2,Craig Dolan,Zoltan,22,0,0,0,130,1,2,1,2,0,37,1,Ma Fan,Human,100,0,0,69,0,4,4,4,4,0,33,0,Ken,Human,100,0,0,0,0,10,8,0,3,0,13,0,Narthollis,Mantis,0,0,12,0,0,0,0,0,0,0,11,0,,,,,,,,,,,,,,,
82,7,HOSTILE,Rock Homeworlds,28%,36,1471,7,4517,"","You find an abandoned mining station on a nearby moon. A quick scan shows no life forms; however, you discover a usable drone schematic!","",130,20,5,12,35,6,78,19,6,6,0,3,3,0,2,1,0,8,7,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,0,0,DEFENSE 1,COMBAT FIRE,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,5,8,5,70,83,2,Enzo Martin,Slug,100,0,30,0,0,10,3,10,3,0,83,2,Craig Dolan,Zoltan,47,0,0,0,130,1,2,1,2,0,38,1,Ma Fan,Human,100,0,0,69,0,4,4,4,4,0,34,0,Ken,Human,100,0,0,0,0,10,8,0,3,0,14,0,Narthollis,Mantis,100,0,9,0,0,0,0,0,0,0,12,0,,,,,,,,,,,,,,,
83,7,HOSTILE,Rock Homeworlds,38%,37,1514,7,4626,"Solar Flares","The ship explodes, leaving behind a substantial collection of useful scrap material.","",173,19,4,12,36,6,44,19,6,6,0,3,3,0,2,0,0,8,7,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,2,0,DEFENSE 1,COMBAT FIRE,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,5,8,5,76,84,2,Enzo Martin,Slug,100,0,30,0,0,10,3,10,3,0,84,2,Craig Dolan,Zoltan,70,0,0,0,130,1,2,1,2,0,39,1,Ma Fan,Human,100,0,0,73,0,4,4,4,4,0,35,0,Ken,Human,0,0,0,0,0,10,8,0,3,0,15,0,Narthollis,Mantis,0,0,9,0,0,0,0,0,0,0,13,0,,,,,,,,,,,,,,,
84,7,HOSTILE,Rock Homeworlds,47%,37,1546,7,4689,"","","",205,19,9,12,36,6,35,19,6,6,0,3,2,0,2,0,0,8,7,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER BURST 2,2,2,0,DEFENSE 1,COMBAT FIRE,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,5,8,5,81,85,2,Enzo Martin,Slug,100,0,30,0,0,10,3,10,3,0,85,2,Craig Dolan,Zoltan,70,0,0,0,130,1,2,1,2,0,40,1,Ma Fan,Human,83,0,0,75,0,4,4,4,4,0,36,0,Narthollis,Mantis,0,0,6,0,0,0,0,0,0,0,14,0,Ken,Human,1,0,0,0,0,7,7,0,3,0,16,0,,,,,,,,,,,,,,,ROCK_ASSAULT_DLC,2,16,0,8,5,100,23,7,0,7,4,0,4,1,1,0,8,0,3,LASER BURST 5,LASER HEAVY 2,MISSILES 1,0,0,0,,,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"ROCK ARMOR",Thomas Bloch,Rock,97,0,0,Adnan,Rock,45,0,0,Notch,Rock,71,0,0,Starger,Rock,96,0,0,Chris Malott,Rock,47,0,0,,,,,,,,,,,true,3,false,2,0,3
85,7,HOSTILE,Rock Homeworlds,57%,37,1546,7,4704,"","You receive a hail on Federation frequencies: You're Federation?! We- we weren't sure we'd ever see a friendly face again. There's little business here, perhaps you'd like to trade?","Augment: AUTO COOLDOWN, O2 MASKS, SCRAP COLLECTOR, Weapon: LASER CHAINGUN, BEAM 3, MISSILES BREACH, ",137,19,8,12,36,6,82,19,6,6,0,3,3,0,2,1,0,8,6,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER CHAINGUN,2,0,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"AUTO COOLDOWN, WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,5,8,5,81,86,2,Enzo Martin,Slug,100,0,30,0,0,10,3,10,3,0,86,2,Craig Dolan,Zoltan,70,0,0,0,130,1,2,1,2,0,41,1,Ma Fan,Human,100,0,0,75,0,4,4,4,4,0,37,0,Ken,Human,100,0,0,0,0,4,6,0,3,0,17,0,Narthollis,Mantis,100,0,3,0,0,0,0,0,0,0,15,0,,,,,,,,,,,,,,,
86,7,HOSTILE,Rock Homeworlds,67%,37,1546,7,4719,"","You cross paths with a Rock ship returning from a rare diplomatic mission. Equally surprising, the captain responds to your hails and agrees to a mutual trade.","Drone: ANTI DRONE, COMBAT FIRE, BOARDER ION, Augment: FTL JAMMER, O2 MASKS, SCRAP COLLECTOR, System: medbay, battery, hacking, Crew: Human, Rock, Rock, ",137,19,7,12,36,6,82,19,6,6,0,3,3,0,2,1,0,8,6,0,BEAM 2,SHOTGUN,LASER BURST 2 A,LASER CHAINGUN,2,0,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"AUTO COOLDOWN, WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,5,8,5,81,87,2,Enzo Martin,Slug,100,0,30,0,0,10,3,10,3,0,87,2,Craig Dolan,Zoltan,70,0,0,0,130,1,2,1,2,0,42,1,Ma Fan,Human,100,0,0,75,0,4,4,4,4,0,38,0,Ken,Human,100,0,0,0,0,4,6,0,3,0,18,0,Narthollis,Mantis,100,0,3,0,0,0,0,0,0,0,16,0,,,,,,,,,,,,,,,
87,7,HOSTILE,Rock Homeworlds,77%,37,1546,7,4734,"","","Augment: AUTO COOLDOWN, O2 MASKS, SCRAP COLLECTOR, Weapon: LASER CHAINGUN, BEAM 3, MISSILES BREACH, ",95,20,6,12,36,6,83,19,6,6,0,3,3,0,2,1,0,8,1,0,SHOTGUN,LASER CHAINGUN,BEAM 3,,2,0,0,DEFENSE 1,,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"AUTO COOLDOWN, WEAPON PREIGNITE","",O. Williams,Slug,100,30,0,0,1,8,5,8,5,81,88,2,Enzo Martin,Slug,100,0,30,0,0,10,3,10,3,0,88,2,Craig Dolan,Zoltan,70,0,0,0,130,1,2,1,2,0,43,1,Ma Fan,Human,100,0,0,75,0,4,4,4,4,0,39,0,Ken,Human,100,0,0,0,0,4,6,0,3,0,19,0,Narthollis,Mantis,100,0,3,0,0,0,0,0,0,0,17,0,,,,,,,,,,,,,,,
